t,q1,q2,q3
43.0272428057959,0.0190356731311401,0.015107778913618,0.00604330737566405
43.0772428057959,0.0160592738360246,0.0127455413295059,0.00509838172532451
43.1272428057959,0.0133880922548548,0.0106255416589704,0.00425035438003385
43.1772428057959,0.011011216726917,0.00873911979545694,0.00349576118492778
43.2272428057959,0.00891672547788613,0.00707681394953985,0.00283081730160251
43.2772428057959,0.00709166682423557,0.00562834493802722,0.00225141092355408
43.3272428057959,0.00552203937758189,0.00438260047302075,0.0017530969915982
43.3772428057959,0.0041927722490851,0.00332761945101434,0.00133109090930583
43.4272428057959,0.00308770525379232,0.00245057624195066,0.000980262258422293
43.4772428057959,0.00218956911504087,0.00173776497832434,0.00069512851430531
43.5272428057959,0.0014799656688198,0.00117458384425073,0.000469848761348812
43.5772428057959,0.000939348068134116,0.000745519364539149,0.000298217408408075
43.6272428057959,0.000547000987402235,0.000434130693791168,0.000173657904235291
43.6772428057959,0.000281020826808698,0.000223033905462522,8.92164529022743e-05
43.7272428057959,0.000118295916682776,9.38862809483076e-05,3.75557292286999e-05
43.7772428057959,3.4486721882443e-05,2.73705986684192e-05,1.09485942145771e-05
43.8272428057959,4.00604615746758e-06,3.17942314120856e-06,1.27181046472025e-06
43.8745317719641,0,0,0
43.9245317719641,-7.09063179115106e-07,4.8850419198665e-06,1.49687431449941e-06
43.9745317719641,-5.60682979361908e-06,3.86278675661433e-05,1.18363493557538e-05
44.0245317719641,-1.87027735587586e-05,0.000128851469856972,3.94826613097088e-05
44.0745317719641,-4.38136292787919e-05,0.000301850980262808,9.24931631200998e-05
44.1245317719641,-8.45664557090727e-05,0.000582614770182621,0.000178524790370949
44.1745317719641,-0.000144401698418134,0.000994845552322543,0.000304840527170613
44.2245317719641,-0.000226576252649769,0.00156098148207251,0.000478315872034285
44.2745317719641,-0.00033416652618512,0.0023022172588838,0.000705445303766927
44.3245317719641,-0.000470071502204758,0.00323852522764567,0.000992348747346883
44.3745317719641,-0.000637015802150766,0.00438867648006358,0.00134477803980793
44.4245317719641,-0.000837552748588824,0.00577026195603603,0.00176812339612309
44.4745317719641,-0.00107406742807029,0.00739971354503188,0.00226741987508805
44.5245317719641,-0.0013487797539943,0.00929232518746792,0.00284735384520274
44.5745317719641,-0.00166374752946981,0.0114622739760855,0.00351226945055605
44.6245317719641,-0.00202086951017773,0.0139226412573286,0.00426617507670723
44.6745317719641,-0.00242188846723298,0.0166854337327205,0.00511274981657039
44.7245317719641,-0.00286839425004658,0.019761604560242,0.00605534993629675
44.7745317719641,-0.00336182684918771,0.0231610744557074,0.00709701534115781
44.8245317719641,-0.00390347945924585,0.0268927527941429,0.00824047604142852
44.8745317719641,-0.0044945015416928,0.0309645587111635,0.00948815861827002
44.9245317719641,-0.00513590188774481,0.0353834422043502,0.0108421926896127
44.9745317719641,-0.00582855168122464,0.0401554052346274,0.01230441737604
45.0245317719641,-0.00657318756142366,0.0452855228276401,0.0138763877666703
45.0745317719641,-0.00737041468596389,0.0507779641751316,0.0155593813850405
45.1245317719641,-0.00822070979366015,0.0566360137363204,0.0173544046549898
45.1745317719641,-0.0091244242673821,0.0628620923392775,0.0192621993665409
45.2245317719641,-0.0100817871969163,0.0694577782823043,0.0212832491417851
45.2745317719641,-0.0110929084418285,0.0764238284353083,0.0234177859007636
45.3245317719641,-0.0121577816943252,0.0837601993411827,0.0256657963273519
45.3745317719641,-0.0132762875421165,0.0914660683171822,0.0280270283351416
45.4245317719641,-0.0144481965312774,0.0995398545563,0.0305009975333248
45.4745317719641,-0.0156731722291105,0.107979240228647,0.0330869936925762
45.5245317719641,-0.0169507742870077,0.116781191582826,0.0357840872109358
45.5745317719641,-0.0182804615033126,0.125941980047312,0.0385911355796931
45.6245317719641,-0.0196615948861821,0.135457203331828,0.0415067898492694
45.6745317719641,-0.0210934407164491,0.145321806528724,0.0445295010951008
45.7245317719641,-0.022575173610484,0.155530103214351,0.0476575268835215
45.7745317719641,-0.0241058795830573,0.166075796550441,0.0508889377376467
45.8245317719641,-0.0256845591102013,0.176952000385483,0.0542216236032558
45.8745317719641,-0.0273101301920722,0.188151260356101,0.0576533003146746
45.9245317719641,-0.0289814314158127,0.199665574988433,0.0611815160606606
45.9745317719641,-0.0306972250184132,0.211486416799503,0.0648036578502826
46.0245317719641,-0.0324561999495747,0.223604753398605,0.068516957978807
46.0745317719641,-0.0342569749345704,0.236011068588674,0.0723185004935787
46.1245317719641,-0.0360981015371081,0.24869538346767,0.0762052276599052
46.1745317719641,-0.0379780672221919,0.261647277529948,0.0801739464269393
46.2245317719641,-0.0398952984189847,0.274855909767641,0.0842213348935619
46.2745317719641,-0.04184816358367,0.288310039772035,0.0883439487742659
46.3245317719641,-0.043834976262314,0.301998048834946,0.0925382278650377
46.3745317719641,-0.045853998153728,0.315907961050098,0.0968005025092422
46.4245317719641,-0.0479034421723299,0.3300274644145,0.101127000063504
46.4745317719641,-0.0499814755110069,0.344343931929824,0.105513851363592
46.5245317719641,-0.0520862227039772,0.358844442703782,0.1099570971903
46.5745317719641,-0.0542157686896522,0.373515803051501,0.114452694735333
46.6245317719641,-0.0563681618734986,0.388344567596905,0.11899652406719
46.6745317719641,-0.0585414171909003,0.403317060374089,0.123584394597042
46.7245317719641,-0.060733519170021,0.418419395928695,0.128212051544621
46.7745317719641,-0.0629424249946655,0.433637500419293,0.132875182404101
46.8245317719641,-0.0651660675671424,0.448957132718756,0.137569423409979
46.8745317719641,-0.0674023585711261,0.464363905515639,0.142290366002963
46.9245317719641,-0.0696491915345186,0.479843306415553,0.147033563295848
46.9745317719641,-0.0719044448923119,0.495380719042546,0.151794536539406
47.0245317719641,-0.0741659850494498,0.510961444140479,0.156568781588264
47.0745317719641,-0.0764316694436902,0.526570720674401,0.16135177536679
47.1245317719641,-0.0786993496084672,0.542193746931932,0.166138982334974
47.1745317719641,-0.0809668742357529,0.557815701624633,0.170925860954314
47.2245317719641,-0.0832320922389199,0.573421764989388,0.175707870153696
47.2745317719641,-0.0854928558156028,0.588997139889781,0.180480475795276
47.3245317719641,-0.0877470235105611,0.604527072917472,0.185239157140369
47.3745317719641,-0.0899924632785407,0.619996875493577,0.189979413315326
47.4245317719641,-0.0922270555471356,0.635391944970037,0.194696769777418
47.4745317719641,-0.0944486962796514,0.65069778573101,0.199386784780723
47.5245317719641,-0.0966553000379656,0.665900030294233,0.204045055842006
47.5745317719641,-0.0988448030453913,0.680984460412409,0.208667226206599
47.6245317719641,-0.101015166249538,0.695937028174581,0.213248991314292
47.6745317719641,-0.103164378385174,0.710743877107509,0.217786105265208
47.7245317719641,-0.10529045903709,0.725391363277049,0.222274387285692
47.7745317719641,-0.107391461702959,0.739866076389529,0.226709728194188
47.8245317719641,-0.109465476856199,0.754154860893125,0.231088096867129
47.8745317719641,-0.111510635008835,0.768244837079243,0.235405546704815
47.9245317719641,-0.113525109774363,0.78212342218389,0.239658222097297
47.9745317719641,-0.115507120930609,0.795778351489056,0.243842364890263
48.0245317719641,-0.117454937482594,0.809197699424088,0.247954320850916
48.0745317719641,-0.119366880725394,0.822369900667074,0.25199054613386
48.1245317719641,-0.121241327307002,0.83528377124621,0.255947613746985
48.1745317719641,-0.123076712291193,0.847928529641185,0.259822220017346
48.2245317719641,-0.12487153222038,0.860293817884554,0.263611191057047
48.2745317719641,-0.126624348178485,0.872369722663122,0.267311489229126
48.3245317719641,-0.128333788853793,0.884146796419311,0.270920219613438
48.3745317719641,-0.129998553601818,0.895616078452547,0.274434636472535
48.4245317719641,-0.131617415508164,0.90676911602063,0.277852149717552
48.4745317719641,-0.133189224451387,0.917597985441118,0.281170331374088
48.5245317719641,-0.134712910165859,0.928095313192696,0.284386922048091
48.5745317719641,-0.136187485304627,0.938254297016564,0.28749983739174
48.6245317719641,-0.137612048502277,0.948068727017801,0.290507174569326
48.6745317719641,-0.138985787437796,0.957533006766758,0.293407218723142
48.7245317719641,-0.140307981897435,0.966642174400423,0.296198449439356
48.7745317719641,-0.141578006837566,0.975391923723798,0.298879547213902
48.8245317719641,-0.142795335447552,0.983778625311289,0.301449399918359
48.8745317719641,-0.143959542212603,0.991799347608067,0.303907109265836
48.9245317719641,-0.145070305976641,0.999451878031462,0.306251997276855
48.9745317719641,-0.146127413005161,1.00673474407232,0.308483612745231
49.0245317719641,-0.147130760048093,1.0136472343964,0.310601737703961
49.0745317719641,-0.148080357402663,1.02018941994575,0.312606393891099
49.1245317719641,-0.14897633197626,1.02636217504005,0.314497849215647
49.1745317719641,-0.149818930349292,1.03216719847806,0.316276624223433
49.2245317719641,-0.15060852183805,1.0376070346389,0.317943498562996
49.2745317719641,-0.151345601557573,1.04268509458354,0.319499517451468
49.3245317719641,-0.152030793484505,1.04740567715607,0.320945998140458
49.3745317719641,-0.152664853519964,1.05177399008515,0.322284536381935
49.4245317719641,-0.153248672552395,1.05579617108536,0.323517012894111
49.4745317719641,-0.15378327952044,1.05947930895857,0.32464559982732
49.5245317719641,-0.154269844475797,1.06283146469535,0.32567276722991
49.5745317719641,-0.154709681646082,1.06586169257631,0.326601289514119
49.6245317719641,-0.15510425249769,1.06858006127348,0.327434251921959
49.6745317719641,-0.155455168798661,1.07099767495173,0.328175056991099
49.7245317719641,-0.155764195681536,1.07312669437009,0.32882743102075
49.7745317719641,-0.156033254706225,1.07498035798317,0.329395430537549
49.8245317719641,-0.156264426922867,1.07657300304252,0.329883448761436
49.8745317719641,-0.156459955934691,1.077920086698,0.330296222071545
49.9245317719641,-0.156622250960876,1.07903820709917,0.330638836472079
49.9745317719641,-0.156753889899422,1.07994512449667,0.330916734058201
50.0245317719641,-0.156857622389998,1.08065978234358,0.331135719481908
50.0745317719641,-0.15693637287682,1.08120232839682,0.331301966417926
50.1245317719641,-0.156993243671501,1.08159413581851,0.33142202402958
50.1745317719641,-0.157031518015915,1.08185782427735,0.331502823434687
50.2245317719641,-0.157054663145068,1.08201728105,0.331551684171434
50.2745317719641,-0.157066333349947,1.08209768212246,0.331576320664262
50.3245317719641,-0.157070373040391,1.08212551329145,0.33158484868975
50.4173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.4673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.5173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.5673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.6173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.6673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.7173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.7673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.8173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.8673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.9173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
50.9673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.0173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.0673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.1173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.1673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.2173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.2673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.3173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.3673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.4173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.4673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.5173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.5673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.6173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.6673032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.7173032298123,-0.157070817636838,1.08212857630804,0.33158578725915
51.7673032298122,-0.157070817636838,1.08212857630804,0.33158578725915
51.8173032298122,-0.157070817636838,1.08212857630804,0.33158578725915
51.8673032298122,-0.157070817636838,1.08212857630804,0.33158578725915
51.8673032298122,-0.157070817636838,1.08212857630804,0.33158578725915
51.9173032298122,-0.157070108573659,1.08212369126612,0.331584290384835
51.9673032298122,-0.157065210807045,1.08208994844048,0.331573950909794
52.0173032298122,-0.15705211486328,1.08199972483819,0.33154630459784
52.0673032298122,-0.15702700400756,1.08182672532778,0.33149329409603
52.1173032298122,-0.156986251181129,1.08154596153786,0.331407262468779
52.1673032298122,-0.15692641593842,1.08113373075572,0.331280946731979
52.2173032298122,-0.156844241384189,1.08056759482597,0.331107471387116
52.2673032298122,-0.156736651110653,1.07982635904916,0.330880341955383
52.3173032298122,-0.156600746134634,1.0788900510804,0.330593438511803
52.3673032298122,-0.156433801834688,1.07773989982798,0.330241009219342
52.4173032298122,-0.15623326488825,1.07635831435201,0.329817663863027
52.4673032298122,-0.155996750208768,1.07472886276301,0.329318367384062
52.5173032298122,-0.155722037882844,1.07283625112058,0.328738433413947
52.5673032298122,-0.155407070107369,1.07066630233196,0.328073517808594
52.6173032298122,-0.155049948126661,1.06820593505072,0.327319612182443
52.6673032298122,-0.154648929169605,1.06544314257532,0.326473037442579
52.7173032298122,-0.154202423386792,1.0623669717478,0.325530437322853
52.7673032298122,-0.153708990787651,1.05896750185234,0.324488771917992
52.8173032298122,-0.153167338177593,1.0552358235139,0.323345311217721
52.8673032298122,-0.152576316095146,1.05116401759688,0.32209762864088
52.9173032298122,-0.151934915749094,1.04674513410369,0.320743594569537
52.9673032298122,-0.151242265955614,1.04197317107342,0.31928136988311
53.0173032298122,-0.150497630075415,1.0368430534804,0.31770939949248
53.0673032298122,-0.149700402950875,1.03135061213291,0.316026405874109
53.1173032298122,-0.148850107843178,1.02549256257172,0.31423138260416
53.1673032298122,-0.147946393369456,1.01926648396877,0.312323587892609
53.2173032298122,-0.146989030439922,1.01267079802574,0.310302538117365
53.2673032298122,-0.14597790919501,1.00570474787274,0.308168001358386
53.3173032298122,-0.144913035942513,0.998368376966861,0.305919990931798
53.3673032298122,-0.143794530094722,0.990662507990862,0.303558758924008
53.4173032298122,-0.142622621105561,0.982588721751744,0.301084789725825
53.4673032298122,-0.141397645407728,0.974149336079398,0.298498793566574
53.5173032298122,-0.140120043349831,0.965347384725219,0.295801700048214
53.5673032298122,-0.138790356133526,0.956186596260732,0.292994651679457
53.6173032298122,-0.137409222750656,0.946671372976216,0.290078997409881
53.6673032298122,-0.135977376920389,0.93680676977932,0.287056286164049
53.7173032298122,-0.134495644026354,0.926598473093693,0.283928260375628
53.7673032298122,-0.132964938053781,0.916052779757603,0.280696849521503
53.8173032298122,-0.131386258526637,0.905176575922561,0.277364163655894
53.8673032298122,-0.129760687444766,0.893977315951943,0.273932486944475
53.9173032298122,-0.128089386221026,0.882463001319611,0.270404271198489
53.9673032298122,-0.126373592618425,0.870642159508541,0.266782129408867
54.0173032298122,-0.124614617687264,0.858523822909439,0.263068829280343
54.0673032298122,-0.122813842702268,0.84611750771937,0.259267286765571
54.1173032298122,-0.12097271609973,0.833433192840374,0.255380559599245
54.1673032298122,-0.119092750414646,0.820481298778096,0.251411840832211
54.2173032298122,-0.117175519217854,0.807272666540403,0.247364452365588
54.2673032298122,-0.115222654053168,0.793818536536009,0.243241838484884
54.3173032298122,-0.113235841374524,0.780130527473098,0.239047559394112
54.3673032298122,-0.11121681948311,0.766220615257946,0.234785284749908
54.4173032298122,-0.109167375464508,0.752101111893544,0.230458787195646
54.4673032298122,-0.107089342125831,0.73778464437822,0.226071935895558
54.5173032298122,-0.104984594932861,0.723284133604262,0.22162869006885
54.5673032298122,-0.102855048947186,0.708612773256543,0.217133092523816
54.6173032298122,-0.10070265576334,0.693784008711139,0.21258926319196
54.6673032298122,-0.0985294004459381,0.678811515933955,0.208001392662108
54.7173032298122,-0.0963372984668174,0.663709180379349,0.203373735714529
54.7673032298122,-0.0941283926421729,0.648491075888751,0.198710604855049
54.8173032298122,-0.091904750069696,0.633171443589288,0.194016363849171
54.8673032298122,-0.0896684590657123,0.617764670792405,0.189295421256187
54.9173032298122,-0.0874216261023198,0.602285269892491,0.184552223963302
54.9673032298122,-0.0851663727445265,0.586747857265498,0.179791250719744
55.0173032298122,-0.0829048325873886,0.571167132167565,0.175017005670886
55.0673032298122,-0.0806391481931482,0.555557855633642,0.17023401189236
55.1173032298122,-0.0783714680283712,0.539934829376112,0.165446804924176
55.1673032298122,-0.0761039434010855,0.524312874683411,0.160659926304836
55.2173032298122,-0.0738387253979185,0.508706811318656,0.155877917105454
55.2673032298122,-0.0715779618212356,0.493131436418263,0.151105311463874
55.3173032298122,-0.0693237941262772,0.477601503390572,0.146346630118781
55.3673032298122,-0.0670783543582977,0.462131700814467,0.141606373943824
55.4173032298122,-0.0648437620897028,0.446736631338007,0.136889017481732
55.4673032298122,-0.062622121357187,0.431430790577034,0.132199002478427
55.5173032298122,-0.0604155175988727,0.416228546013811,0.127540731417144
55.5673032298122,-0.0582260145914471,0.401144115895635,0.122918561052551
55.6173032298122,-0.0560556513873005,0.386191548133463,0.118336795944858
55.6673032298122,-0.0539064392516641,0.371384699200535,0.113799681993942
55.7173032298122,-0.051780358599748,0.356737213030995,0.109311399973458
55.7673032298122,-0.0496793559338795,0.342262499918515,0.104876059064962
55.8173032298122,-0.0476053407806398,0.327973715414919,0.100497690392021
55.8673032298122,-0.0455601826280036,0.313883739228801,0.0961802405543351
55.9173032298122,-0.0435457078624756,0.300005154124155,0.0919275651618525
55.9673032298122,-0.0415636967062291,0.286350224818988,0.0877434223688867
56.0173032298122,-0.039615880154244,0.272930876883956,0.0836314664082343
56.0673032298122,-0.0377039369114442,0.25975867564097,0.0795952411252896
56.1173032298122,-0.035829490329836,0.246844805061834,0.0756381735121647
56.1673032298122,-0.0339941053456457,0.234200046666859,0.0717635672418042
56.2173032298122,-0.032199285416458,0.22183475842349,0.0679745962021032
56.2673032298122,-0.0304464694583529,0.209758853644922,0.0642742980300235
56.3173032298122,-0.028737028783045,0.197981779888733,0.0606655676457115
56.3673032298122,-0.0270722640350203,0.186512497855497,0.0571511507866145
56.4173032298122,-0.0254534021286746,0.175359460287414,0.053733637541598
56.4673032298122,-0.0238815931854512,0.164530590866926,0.0504154558850616
56.5173032298122,-0.0223579074709795,0.154033263115348,0.0471988652110589
56.5673032298122,-0.0208833323322114,0.14387427929148,0.0440859498674102
56.6173032298122,-0.0194587691345613,0.134059849290243,0.0410786126898235
56.6673032298122,-0.018085030199042,0.124595569541286,0.0381785685360079
56.7173032298122,-0.0167628357394038,0.115486401907621,0.0353873378197938
56.7673032298122,-0.0154928107992726,0.106736652584246,0.0327062400452482
56.8173032298122,-0.0142754821892864,0.0983499509967551,0.0301363873407909
56.8673032298122,-0.0131112754242353,0.0903292286999768,0.027678677993314
56.9173032298122,-0.0120005116601969,0.0826766982765823,0.025333789982295
56.9673032298122,-0.0109434046316772,0.0753938322357235,0.0231021745139186
57.0173032298122,-0.00994005758874547,0.0684813419116395,0.020984049555189
57.0673032298122,-0.00899046023417499,0.0619391563622964,0.0189793933680513
57.1173032298122,-0.00809448566057802,0.0557664012679897,0.0170879380435029
57.1673032298122,-0.00725188728754653,0.0499613778299874,0.0153091630357172
57.2173032298122,-0.00646229579878835,0.0445215416691394,0.013642288696154
57.2673032298122,-0.00572521607926563,0.0394434817245046,0.012086269807682
57.3173032298122,-0.00504002415233298,0.0347228991519752,0.0106397891186918
57.3673032298122,-0.0044059641168748,0.0303545862228953,0.00930125087721478
57.4173032298122,-0.00382214508444353,0.0263324052226848,0.00806877436503939
57.4673032298122,-0.00328753811639834,0.0226492673494698,0.00694018743182978
57.5173032298122,-0.00280097316104136,0.0192971116126912,0.00591302002923944
57.5673032298122,-0.00236113599075655,0.0162668837317355,0.0049844977450304
57.6173032298122,-0.0019665651391482,0.0135485150345609,0.00415153533719126
57.6673032298122,-0.0016156488381778,0.011130901356313,0.00341073026805128
57.7173032298122,-0.00130662195530254,0.00900188193795159,0.00275835623839948
57.7673032298122,-0.00103756293061302,0.00714821832487189,0.00219035672160106
57.8173032298122,-0.000806390713970928,0.00555557326552525,0.00170233849771351
57.8673032298122,-0.000610861702147469,0.00420848961004539,0.00128956518760459
57.9173032298122,-0.000448566675961964,0.00309036920887662,0.000946950787070744
57.9673032298122,-0.000316927737416872,0.00218345181137591,0.000669053200949232
58.0173032298122,-0.000213195246839964,0.00146879396446509,0.000450067777241658
58.0673032298122,-0.000134444760017893,0.00092624791122331,0.000283820841223914
58.1173032298122,-7.75739653377794e-05,0.000534440489535326,0.000163763229569458
58.1673032298122,-3.92996209228891e-05,0.00027075203069904,8.29638244630448e-05
58.2173032298122,-1.61544917704759e-05,0.000111295258047095,3.41030877160087e-05
58.2673032298122,-4.48428689173164e-06,3.08941855839961e-05,9.46659488798574e-06
58.3173032298122,-4.44596447629619e-07,3.06301659436237e-06,9.3856940019954e-07
58.3600746876605,0,0,0
58.4100746876605,4.73235610177624e-06,3.75586349021795e-06,1.50239407537001e-06
58.4600746876605,3.74274830561268e-05,2.97045518384831e-05,1.18822057326717e-05
58.5100746876605,0.000124870803912597,9.9104480586476e-05,3.96430767166667e-05
58.5600746876605,0.000292581358322881,0.000232208992313243,9.28866065599276e-05
58.6100746876605,0.000564831598166825,0.000448282067555095,0.000179318637155257
58.6600746876605,0.000964667183178421,0.000765614035725504,0.000306255537327216
58.7100746876605,0.00151392677657181,0.00120153728603567,0.000480630487403433
58.7600746876605,0.00223326184066728,0.00177244197841508,0.000708999763786355
58.8100746876605,0.00314215643251727,0.00249379175443076,0.000997549023525668
58.8600746876605,0.00425894699953236,0.00338013944820759,0.00135209958888871
58.9100746876605,0.00560084217510728,0.00444514279734975,0.00177811473193379
58.9600746876605,0.00718394257424691,0.00570158015385891,0.00228070595908014
59.0100746876605,0.00902326058919227,0.00716136619505603,0.00286463929568104
59.0600746876605,0.0111327401850465,0.00883556763450066,0.00353434157059485
59.1100746876605,0.013525276695401,0.0107344189329119,0.00429390670075658
59.1600746876605,0.0162127366179611,0.0128673380090871,0.00514710197574986
59.2100746876605,0.0192059774101724,0.0152429419508242,0.00609737434237911
59.2600746876605,0.0225148672848468,0.0178690627258395,0.00714785668924023
59.3100746876605,0.026148305005788,0.0207527628926902,0.00830137413129273
59.3600746876605,0.0301142396834181,0.0239003513116924,0.00956045029443175
59.4100746876605,0.0344196905704033,0.0273173988558428,0.0109273136000592
59.4600746876605,0.0390707668572798,0.0310087541217385,0.0124039035496564
59.5100746876605,0.0440726874680802,0.0349785591404967,0.0139918770093543
59.5600746876605,0.0494298008559589,0.0392302650886758,0.0156926144945064
59.6100746876605,0.0551456047988188,0.0437666479991938,0.0175072264542604
59.6600746876605,0.0612227661949367,0.0485898244722511,0.019436559556129
59.7100746876605,0.0676631408585895,0.0537012673862485,0.0214812029705624
59.7600746876605,0.0744677933156805,0.0591018216087082,0.0236414946555199
59.8100746876605,0.0816370165993649,0.0647917197071939,0.0259175276410408
59.8600746876605,0.0891703520456761,0.0707705976602309,0.0283091563138178
59.9100746876605,0.0970666090891518,0.0770375105682268,0.0308160027017668
59.9600746876605,0.105323885058459,0.0835909483643904,0.0334374627585996
60.0100746876605,0.113939584972023,0.0904288515256537,0.0361727126483957
60.0600746876605,0.122910441333648,0.0975486267835906,0.0390207150301736
60.1100746876605,0.13223253392815,0.104947162835337,0.0419802253424626
60.1600746876605,0.141901309616975,0.112620846054513,0.0450497980878746
60.2100746876605,0.151911602133833,0.12056557620214,0.0482277931176758
60.2600746876605,0.162257651880318,0.128776782137563,0.0515123819163579
60.3100746876605,0.172933125721537,0.137249437529371,0.054901553886211
60.3600746876605,0.183931136781734,0.145978076566315,0.0583931226318937
60.4100746876605,0.195244264239918,0.154956809668232,0.0619847322450062
60.4600746876605,0.206864573125489,0.16417933919696,0.0656738635886613
60.5100746876605,0.218783634113861,0.173638975167262,0.0694578405820563
60.5600746876605,0.230992543322091,0.183328650957747,0.073333836485044
60.6100746876605,0.243481942104506,0.193240939021786,0.0772988801827057
60.6600746876605,0.256242036848325,0.203368066598434,0.081349862469922
60.7100746876605,0.269262618769287,0.213701931423353,0.0854835423359448
60.7600746876605,0.282533083707278,0.224234117439729,0.0896965532489689
60.8100746876605,0.296042451921956,0.234955910509192,0.0939854094407033
60.8600746876605,0.309779387888377,0.245858314122738,0.0983465121909439
60.9100746876605,0.323732220092621,0.256932065111648,0.102776156112145
60.9600746876605,0.337888960827419,0.26816764935841,0.107270535433988
61.0100746876605,0.352237325987777,0.279555317507635,0.111825750287959
61.0600746876605,0.366764754866604,0.291085100676983,0.116437812991916
61.1100746876605,0.381458429950336,0.302746826168078,0.121102654334661
61.1600746876605,0.396305296714564,0.31453013317743,0.125816129860514
61.2100746876605,0.411292083419658,0.326424488507357,0.130574026153881
61.2600746876605,0.426405320906397,0.338419202276903,0.13537206712383
61.3100746876605,0.441631362391589,0.350503443632757,0.14020592028866
61.3600746876605,0.456956403263701,0.362666256460179,0.145071203060472
61.4100746876605,0.472366500878486,0.374896575093912,0.149963489029744
61.4600746876605,0.487847594354603,0.387183240029109,0.1548783142499
61.5100746876605,0.503385524369252,0.399515013632249,0.159811183521881
61.5600746876605,0.518966052953791,0.411880595852058,0.16475757667872
61.6100746876605,0.534574883289369,0.424268639930433,0.16971295487011
61.6600746876605,0.550197679502549,0.436667768113356,0.17467276684698
61.7100746876605,0.565820086460931,0.449066587361817,0.179632455246061
61.7600746876605,0.581427749568783,0.461453705062737,0.184587462874463
61.8100746876605,0.597006334562668,0.473817744739884,0.189533238994244
61.8600746876605,0.612541547307062,0.486147361764794,0.194465245606982
61.9100746876605,0.628019153589989,0.498431259067694,0.199378963738348
61.9600746876605,0.643424998918641,0.510658202848417,0.204269899722675
62.0100746876605,0.658745028315008,0.522817038287329,0.209133591487533
62.0600746876605,0.673965306111499,0.534896705256241,0.213965614838297
62.1100746876605,0.689072035746574,0.546886254029337,0.218761589742723
62.1600746876605,0.704051579560367,0.558774860994091,0.223517186615517
62.2100746876605,0.718890478590311,0.570551844362184,0.228228132602906
62.2600746876605,0.733575472366764,0.582206679880429,0.232890217867211
62.3100746876605,0.748093518708639,0.59372901654169,0.23749930187142
62.3600746876605,0.762431813519025,0.605108692295799,0.242051319663757
62.4100746876605,0.776577810580816,0.616335749760482,0.246542288162254
62.4600746876605,0.790519241352335,0.627400451932273,0.250968312439326
62.5100746876605,0.804244134762964,0.638293297897439,0.255325592006339
62.5600746876605,0.817740837008762,0.649005038542896,0.259610427098182
62.6100746876605,0.830998031348102,0.659526692267133,0.263819224957843
62.6600746876605,0.844004757897288,0.66984956069113,0.267948506120974
62.7100746876605,0.856750433426182,0.679965244369279,0.271994910700468
62.7600746876605,0.869224871153837,0.689865658500304,0.275955204671027
62.8100746876605,0.881418300544115,0.69954304863818,0.279826286153739
62.8600746876605,0.893321387101315,0.708990006403055,0.283605191700642
62.9100746876605,0.904925252165805,0.718199485192171,0.287289102579303
62.9600746876605,0.916221492709638,0.727164815890779,0.290875351057385
63.0100746876605,0.927202201132184,0.735879722583064,0.294361426687221
63.0600746876605,0.937859985055759,0.744338338263068,0.297744982590384
63.1100746876605,0.948187987121242,0.752535220545599,0.301023841742263
63.1600746876605,0.958179904783708,0.760465367377165,0.304196003256627
63.2100746876605,0.967830010108055,0.768124232746883,0.307259648670204
63.2600746876605,0.977133169564622,0.775507742397404,0.310213148227247
63.3100746876605,0.986084863824825,0.782612309535838,0.313055067164113
63.3600746876605,0.994681207556774,0.78943485054466,0.315784171993825
63.4100746876605,1.0029189692209,0.795972800692647,0.318399436790654
63.4600746876605,1.0107955908656,0.802224129845788,0.320900049474681
63.5100746876605,1.01830920792283,0.808187358178202,0.323285418096376
63.5600746876605,1.02545866900376,0.813861571883072,0.325555177121167
